condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
upright_glasses,geometric_oval_001.png,geometric_oval_101.png,0,0,0,0,1,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,4.495,0,0,0,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.626,0,1,1,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.107,0,2,2,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.771,0,3,3,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.687,0,4,4,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.813,0,5,5,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.496,0,6,6,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.636,0,7,7,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.714,0,8,8,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.406,0,9,9,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.447,0,10,10,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.707,0,11,11,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,2.131,0,12,12,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.366,0,13,13,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.516,0,14,14,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.48,0,15,15,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.965,0,16,16,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,2.259,0,17,17,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.371,0,18,18,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.619,0,19,19,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.342,0,20,20,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.331,0,21,21,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.399,0,22,22,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.332,0,23,23,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.716,0,24,24,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.816,0,25,25,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.673,0,26,26,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,2.043,0,27,27,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.489,0,28,28,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.365,0,29,29,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.431,0,30,30,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.681,0,31,31,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.874,0,32,32,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,period,1.314,0,33,33,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.289,0,34,34,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,x,1.474,0,35,35,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_031.png,x,3.516,0,0,0,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_041.png,x,2.473,1,0,1,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_041.png,x,1.974,2,0,2,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_071.png,period,1.092,3,0,3,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_011.png,x,1.28,4,0,4,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_071.png,period,1.067,5,0,5,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_031.png,x,1.37,6,0,6,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_021.png,x,1.194,7,0,7,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_021.png,x,1.05,8,0,8,0,1,,,
,,,,,,,,53,60fceac0ce36d6e4fb4cb429,2021-07-26_22h17.33.131,glasses,2021.1.4,MacIntel,58.82352941,1,,,,,,,,,,,geometric_oval_061.png,period,1.019,9,0,9,0,1,,,
