condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
inverted_glasses,cateye_round_001.png,cateye_round_101.png,0,0,0,0,1,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,4.6039,0,0,0,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,2.0648,0,1,1,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,2.7911,0,2,2,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,1.9238,0,3,3,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,1.9772,0,4,4,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,1.7787,0,5,5,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,2.6278,0,6,6,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,1.5514,0,7,7,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,2.4902,0,8,8,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,period,1.6814,0,9,9,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,1.7091,0,10,10,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,43,60ff8720d4db7494a59b791f,2021-07-26_23h15.47.882,glasses,2021.1.4,Win32,60.02040694,1,x,1.6515,0,11,11,7,1,glasses1,5,7,,,,,,,,,,,
