condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_inverted_glasses,geometric_round_001.png,geometric_round_101.png,0,0,0,0,1,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,10.9967,0,0,0,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,2.2519,0,1,1,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,1.988,0,2,2,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,2.0325,0,3,3,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.9139,0,4,4,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,2.2452,0,5,5,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.2003,0,6,6,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.5123,0,7,7,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,2.0777,0,8,8,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.7789,0,9,9,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.0573,0,10,10,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.0934,0,11,11,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,2.6336,0,12,12,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.2602,0,13,13,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,1.7643,0,14,14,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,1.7521,0,15,15,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,2.0481,0,16,16,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,period,1.4144,0,17,17,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,58,60ff685268ef0772e87b93fb,2021-07-27_00h18.13.576,glasses,2021.1.4,MacIntel,30.00120005,1,x,1.8583,0,18,18,2,1,glasses1,4,6,,,,,,,,,,,
