condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_upright_glasses,cateye_oval_001.png,cateye_oval_101.png,0,0,0,0,1,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,8.2387,0,0,0,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,2.4265,0,1,1,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.7489,0,2,2,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.554,0,3,3,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.0488,0,4,4,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.5985,0,5,5,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,2.1149,0,6,6,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.6479,0,7,7,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.4646,0,8,8,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.8189,0,9,9,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,3.1309,0,10,10,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,3.2972,0,11,11,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,3.3145,0,12,12,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.8122,0,13,13,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.9972,0,14,14,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.0803,0,15,15,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,x,3.5038,0,16,16,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,20,60ff2bcba0ec6f204865647a,2021-07-27_00h13.01.142,glasses,2021.1.4,MacIntel,60.0024001,1,period,3.7494,0,17,17,18,1,glasses2,0,2,,,,,,,,,,,
