condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
inverted_glasses,round_square_001.png,round_square_101.png,0,0,0,0,1,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,6.98637,0,0,0,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,4.508435,0,1,1,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.715805,0,2,2,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.733075,0,3,3,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.76537,0,4,4,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.74884,0,5,5,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.645115,0,6,6,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.689285,0,7,7,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.59969,0,8,8,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.48477,0,9,9,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.726605,0,10,10,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.449975,0,11,11,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.54981,0,12,12,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.878225,0,13,13,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.71751,0,14,14,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,55,60fe17437caf4703b6754a81,2021-07-27_01h17.46.239,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.565635,0,15,15,34,1,glasses2,7,5,,,,,,,,,,,
