condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
inverted_glasses,rectangle_square_001.png,rectangle_square_101.png,0,0,0,0,1,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,5.079,0,0,0,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,3.46,0,1,1,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.788,0,2,2,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,2.029,0,3,3,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.471,0,4,4,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,4.065,0,5,5,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,4.253,0,6,6,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,2.938,0,7,7,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.531,0,8,8,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.675,0,9,9,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.536,0,10,10,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.598,0,11,11,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,2.655,0,12,12,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,2.142,0,13,13,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.371,0,14,14,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.488,0,15,15,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.401,0,16,16,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.249,0,17,17,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,3.107,0,18,18,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.401,0,19,19,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.99,0,20,20,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,2.391,0,21,21,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.431,0,22,22,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.432,0,23,23,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.411,0,24,24,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.383,0,25,25,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.363,0,26,26,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,2.539,0,27,27,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.524,0,28,28,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,1.859,0,29,29,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.355,0,30,30,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.406,0,31,31,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,x,3.112,0,32,32,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,27,60ff1b9a13ff69d40b7c0ab3,2021-07-27_00h13.54.142,glasses,2021.1.4,MacIntel,62.5,1,period,1.618,0,33,33,17,1,glasses1,9,7,,,,,,,,,,,
