condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_inverted_glasses,rectangle_round_001.png,rectangle_round_101.png,0,0,0,0,1,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,period,3.718,0,0,0,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,2.032,0,1,1,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,2.094,0,2,2,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,period,3.078,0,3,3,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,period,2.094,0,4,4,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,2.046,0,5,5,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,2.266,0,6,6,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,1.858,0,7,7,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,78,60fdaeed5a189c2ccb1e2668,2021-07-27_07h30.17.402,glasses,2021.1.4,Win32,31.25,1,x,2.094,0,8,8,3,1,glasses1,6,8,,,,,,,,,,,
