condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_upright_glasses,round_square_001.png,round_square_101.png,0,0,0,0,1,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,,,,,,,,,,,
,round_square_001.png,round_square_101.png,1,0,1,0,1,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,9.4727,0,0,0,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,2.1214,0,1,1,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.4429,0,2,2,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.5831,0,3,3,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.2755,0,4,4,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.1763,0,5,5,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,3.1237,0,6,6,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.8573,0,7,7,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.4429,0,8,8,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.621,0,9,9,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.654,0,10,10,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.5405,0,11,11,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.5988,0,12,12,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.7499,0,13,13,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.417,0,14,14,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.9792,0,15,15,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.7725,0,16,16,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.6384,0,17,17,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.3885,0,18,18,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.6427,0,19,19,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.5424,0,20,20,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.7912,0,21,21,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.6904,0,22,22,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.2649,0,23,23,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.9956,0,24,24,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,2.4315,0,25,25,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.5881,0,26,26,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.6201,0,27,27,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.9253,0,28,28,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.101,0,29,29,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.505,0,30,30,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,period,1.5301,0,31,31,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.4005,0,32,32,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,2.1776,0,33,33,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.7579,0,34,34,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,x,1.0629,0,35,35,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_001.png,x,1.7875,0,0,0,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_091.png,period,2.0877,1,0,1,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_081.png,period,1.2884,2,0,2,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_031.png,x,1.291,3,0,3,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_061.png,period,1.4532,4,0,4,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_011.png,x,1.3207,5,0,5,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_081.png,period,1.0819,6,0,6,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_031.png,x,1.7364,7,0,7,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_051.png,period,1.6181,8,0,8,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_061.png,period,1.6729,9,0,9,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_091.png,period,1.2795,10,0,10,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_051.png,x,1.8086,11,0,11,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_021.png,x,1.1665,12,0,12,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_091.png,period,1.0377,13,0,13,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_031.png,x,1.0869,14,0,14,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_041.png,x,1.3855,15,0,15,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_101.png,period,1.107,16,0,16,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_071.png,period,1.4711,17,0,17,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_001.png,x,1.0734,18,0,18,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_061.png,period,1.3699,19,0,19,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_101.png,period,1.2034,20,0,20,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_001.png,x,1.0776,21,0,21,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_061.png,period,1.4647,22,0,22,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_021.png,x,1.0768,23,0,23,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_051.png,period,1.2895,24,0,24,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_001.png,x,1.0713,25,0,25,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_081.png,period,1.2068,26,0,26,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_071.png,period,1.5389,27,0,27,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_021.png,x,1.0268,28,0,28,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_071.png,period,1.0569,29,0,29,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_011.png,x,1.0678,30,0,30,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_001.png,x,1.5882,31,0,31,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_051.png,x,1.5909,32,0,32,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_071.png,period,1.0164,33,0,33,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_041.png,x,1.3213,34,0,34,0,1,,,
,,,,,,,,4,60ff5c2a4d3f0403c633be35,2021-07-27_00h53.58.752,glasses,2021.1.4,MacIntel,60.0024001,1,,,,,,,,,,,round_square_021.png,x,0.9635,35,0,35,0,1,,,
