condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_upright_glasses,cateye_rectangle_001.png,cateye_rectangle_101.png,0,0,0,0,1,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,6.8734,0,0,0,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.1631,0,1,1,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,5.9527,0,2,2,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.9775,0,3,3,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.2194,0,4,4,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.8435,0,5,5,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,3.7238,0,6,6,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.6842,0,7,7,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.0943,0,8,8,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.4436,0,9,9,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.258,0,10,10,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.06,0,11,11,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.971,0,12,12,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.0179,0,13,13,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.8043,0,14,14,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.5061,0,15,15,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.0918,0,16,16,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.33,0,17,17,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.0449,0,18,18,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.7112,0,19,19,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.3173,0,20,20,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.4074,0,21,21,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.1696,0,22,22,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.6691,0,23,23,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.0296,0,24,24,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,3.0483,0,25,25,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.8456,0,26,26,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.3697,0,27,27,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,1.2358,0,28,28,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.5415,0,29,29,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,2.2276,0,30,30,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,1.8752,0,31,31,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,0.7698,0,32,32,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,period,3.0965,0,33,33,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.0831,0,34,34,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,x,2.2977,0,35,35,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,,,,,,,,,,,cateye_rectangle_031.png,x,4.7581,0,0,0,0,1,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,,,,,,,,,,,cateye_rectangle_031.png,x,1.367,1,0,1,0,1,,,
,,,,,,,,72,60fe6a729e301efd64ae0b4a,2021-07-27_15h26.17.691,glasses,2021.1.4,MacIntel,59.94125757,1,,,,,,,,,,,cateye_rectangle_091.png,period,0.8588,2,0,2,0,1,,,
