condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_inverted_glasses,cateye_geometric_001.png,cateye_geometric_101.png,0,0,0,0,1,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,15.8179,0,0,0,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,4.2156,0,1,1,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,4.4063,0,2,2,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,3.8825,0,3,3,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,3.4765,0,4,4,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,3.3557,0,5,5,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,3.5388,0,6,6,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,4.0661,0,7,7,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,5.517,0,8,8,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,4.2138,0,9,9,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,2.3697,0,10,10,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,3.9223,0,11,11,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,6.0407,0,12,12,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,3.7603,0,13,13,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,2.6986,0,14,14,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,4.5962,0,15,15,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,4.5622,0,16,16,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,3.8781,0,17,17,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,x,3.7069,0,18,18,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,14,60f78076ce7f33511c38ebf3,2021-07-27_07h12.42.087,glasses,2021.1.4,Linux x86_64,60.00960154,1,period,2.5141,0,19,19,8,1,glasses1,7,9,,,,,,,,,,,
