condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
inverted_glasses,oval_rectangle_001.png,oval_rectangle_101.png,0,0,0,0,1,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,period,4.4405,0,0,0,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,x,1.9038,0,1,1,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,period,2.2738,0,2,2,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,x,3.6189,0,3,3,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,period,3.517,0,4,4,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,x,1.8988,0,5,5,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,period,3.3244,0,6,6,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,period,2.8523,0,7,7,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,7,60fcd656d162bd84af753939,2021-07-27_01h12.00.585,glasses,2021.1.4,MacIntel,59.97361161,1,x,2.4665,0,8,8,35,1,glasses2,9,7,,,,,,,,,,,
