condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_inverted_glasses,oval_square_001.png,oval_square_101.png,0,0,0,0,1,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,,,,,,,,,,,,,,,,,,,,,
,oval_square_001.png,oval_square_101.png,1,0,1,0,1,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,8.0275,0,0,0,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.3108,0,1,1,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.3145,0,2,2,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.0477,0,3,3,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.367,0,4,4,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,3.2922,0,5,5,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.1538,0,6,6,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.9994,0,7,7,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.3527,0,8,8,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.922,0,9,9,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.6132,0,10,10,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.5344,0,11,11,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.3903,0,12,12,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.7979,0,13,13,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.6074,0,14,14,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,4.0246,0,15,15,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.3321,0,16,16,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.8916,0,17,17,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.6478,0,18,18,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,4.3543,0,19,19,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.5479,0,20,20,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.1206,0,21,21,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,3.9885,0,22,22,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.9662,0,23,23,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.4468,0,24,24,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.0511,0,25,25,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.4326,0,26,26,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,2.1911,0,27,27,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,period,1.9553,0,28,28,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.4991,0,29,29,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.4395,0,30,30,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,2.0563,0,31,31,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,22,60ff2d1c9c84e1b80f4678ca,2021-07-26_22h13.06.055,glasses,2021.1.4,Win32,60.57302078,1,x,1.6139,0,32,32,34,1,glasses2,7,5,,,,,,,,,,,
