condition,glasses1,glasses2,begin_loop.thisRepN,begin_loop.thisTrialN,begin_loop.thisN,begin_loop.thisIndex,begin_loop.ran,participant,PROLIFIC_ID*,date,expName,psychopyVersion,OS,frameRate,session,similarity_resp.keys,similarity_resp.rt,bl_loop.thisRepN,bl_loop.thisTrialN,bl_loop.thisN,bl_loop.thisIndex,bl_loop.ran,ask_glasses,glasses_left_num,glasses_right_num,classification_glasses,class_resp.keys,class_resp.rt,class_loop.thisRepN,class_loop.thisTrialN,class_loop.thisN,class_loop.thisIndex,class_loop.ran,manipulation_check,key_resp_3.keys,key_resp_3.rt
face_inverted_glasses,cateye_rectangle_001.png,cateye_rectangle_101.png,0,0,0,0,1,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,9.3236,0,0,0,11,1,glasses1,6,4,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.8903,0,1,1,30,1,glasses2,8,6,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.0805,0,2,2,2,1,glasses1,4,6,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.6984,0,3,3,17,1,glasses1,9,7,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.59,0,4,4,28,1,glasses2,4,2,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.7816,0,5,5,8,1,glasses1,7,9,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.2819,0,6,6,24,1,glasses2,3,5,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.0483,0,7,7,15,1,glasses1,5,3,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,0.9658,0,8,8,18,1,glasses2,0,2,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.6493,0,9,9,22,1,glasses2,8,10,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.2853,0,10,10,26,1,glasses2,7,9,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.5592,0,11,11,14,1,glasses1,3,1,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.5435,0,12,12,6,1,glasses1,3,5,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.5642,0,13,13,10,1,glasses1,4,2,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.0384,0,14,14,0,1,glasses1,0,2,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.6616,0,15,15,5,1,glasses1,1,3,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.8303,0,16,16,32,1,glasses2,3,1,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.3844,0,17,17,33,1,glasses2,5,3,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.3162,0,18,18,9,1,glasses1,2,0,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.3146,0,19,19,7,1,glasses1,5,7,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.5157,0,20,20,23,1,glasses2,1,3,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,0.6826,0,21,21,35,1,glasses2,9,7,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.2391,0,22,22,25,1,glasses2,5,7,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,2.048,0,23,23,13,1,glasses1,10,8,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.3331,0,24,24,1,1,glasses1,2,4,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.2842,0,25,25,34,1,glasses2,7,5,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.1778,0,26,26,4,1,glasses1,8,10,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,2.037,0,27,27,29,1,glasses2,6,4,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,0.9201,0,28,28,12,1,glasses1,8,6,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,0.8136,0,29,29,16,1,glasses1,7,5,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.3328,0,30,30,31,1,glasses2,10,8,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,1.2577,0,31,31,21,1,glasses2,6,8,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,0.8878,0,32,32,3,1,glasses1,6,8,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,1.1829,0,33,33,19,1,glasses2,2,4,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,period,0.7649,0,34,34,20,1,glasses2,4,6,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,x,0.9199,0,35,35,27,1,glasses2,2,0,,,,,,,,,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,,,,,,,,,,,cateye_rectangle_051.png,x,1.0936,0,0,0,0,1,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,,,,,,,,,,,cateye_rectangle_051.png,x,0.6054,1,0,1,0,1,,,
,,,,,,,,30,60fded24de9d0e39caa58493,2021-07-27_01h14.17.979,glasses,2021.1.4,MacIntel,59.99880002,1,,,,,,,,,,,cateye_rectangle_021.png,x,0.6568,2,0,2,0,1,,,
